filename,operation,off score,on score,line count
None,None,0.9697542533081286,1.0,345
Grupos.java,insert line 264: `double w;` on try 0,0.9688385269121813,1.0,345
Grupos.java,insert line 267: `boolean done = false;` on try 0,0.9584905660377359,1.0,345
Grupos.java,insert line 306: `boolean done = false;` on try 0,0.9575871819038643,1.0,345
Grupos.java,insert line 239: `boolean debug = false;` on try 0,0.9566854990583804,1.0,345
Grupos.java,insert line 30: `String[] messages;` on try 0,0.955785512699906,1.0,345
Grupos.java,insert line 5: `double w;` on try 0,0.9473684210526315,1.0,345
Grupos.java,insert line 187: `int max;` on try 0,0.9464788732394366,1.0,345
Grupos.java,insert line 94: `int min;` on try 0,0.9455909943714822,1.0,345
Grupos.java,insert line 30: `int min;` on try 0,0.9409559512652296,1.0,345
Grupos.java,insert line 205: `String[] messages;` on try 0,0.9325842696629213,1.0,345
Grupos.java,insert line 20: `boolean done = false;` on try 0,0.9317118802619271,1.0,345
Grupos.java,insert line 144: `String[] messages;` on try 0,0.930841121495327,1.0,345
Grupos.java,"insert line 331: `int x, y;` on try 0",0.9291044776119403,1.0,345
Grupos.java,insert line 266: `int count = 0;` on try 0,0.9282385834109972,1.0,345
Grupos.java,insert line 351: `int count = 0;` on try 0,0.9273743016759777,1.0,345
Grupos.java,insert line 30: `boolean done = false;` on try 0,0.9227906976744186,1.0,345
Grupos.java,insert line 111: `boolean done = false;` on try 0,0.9219330855018587,1.0,345
Grupos.java,insert line 336: `int count = 0;` on try 0,0.9192200557103064,1.0,345
Grupos.java,insert line 346: `double w;` on try 0,0.9183673469387755,1.0,345
Grupos.java,insert line 225: `boolean debug = false;` on try 0,0.917516218721038,1.0,345
Grupos.java,insert line 109: `boolean debug = false;` on try 0,0.912962962962963,1.0,345
Grupos.java,"insert line 170: `int x, y;` on try 0",0.911275415896488,1.0,345
Grupos.java,insert line 12: `boolean debug = false;` on try 0,0.9104339796860572,1.0,345
Grupos.java,insert line 317: `String[] messages;` on try 0,0.8966789667896679,1.0,345
Grupos.java,insert line 291: `boolean done = false;` on try 0,0.895852534562212,1.0,345
Grupos.java,insert line 88: `String[] messages;` on try 0,0.8950276243093923,1.0,345
Grupos.java,"insert line 153: `int x, y;` on try 0",0.8878676470588235,1.0,345
Grupos.java,insert line 134: `String[] messages;` on try 0,0.8870523415977961,1.0,345
Grupos.java,insert line 178: `String[] messages;` on try 0,0.8807339449541285,1.0,345
Grupos.java,insert line 318: `boolean debug = false;` on try 0,0.8689275893675527,1.0,345
Grupos.java,insert line 342: `boolean done = false;` on try 0,0.8626373626373627,1.0,345
Grupos.java,insert line 152: `int min;` on try 0,0.8618481244281794,1.0,345
Grupos.java,insert line 79: `int count = 0;` on try 0,0.8610603290676416,1.0,345
Grupos.java,insert line 374: `boolean done = false;` on try 0,0.8547945205479452,1.0,345
Grupos.java,insert line 51: `int j = 0;` on try 0,0.8540145985401459,1.0,345
Grupos.java,insert line 126: `double w;` on try 0,0.853236098450319,1.0,345
Grupos.java,insert line 279: `int intInput;` on try 0,0.8524590163934426,1.0,345
Grupos.java,insert line 118: `done = true;` on try 0,0.8535031847133758,1.0,345
Grupos.java,insert line 322: `double w;` on try 0,0.8454545454545455,1.0,345
Grupos.java,insert line 202: `int index = 0;` on try 0,0.8392370572207084,1.0,345
Grupos.java,insert line 144: `boolean debug = false;` on try 0,0.8294010889292196,1.0,345
Grupos.java,insert line 104: `boolean done = false;` on try 0,0.8250226654578422,1.0,345
Grupos.java,insert line 220: `int count = 0;` on try 0,0.8242753623188406,1.0,345
Grupos.java,insert line 303: `int index = 0;` on try 0,0.8180995475113122,1.0,345
Grupos.java,insert line 217: `boolean debug = false;` on try 0,0.8119349005424955,1.0,345
Grupos.java,insert line 70: `boolean done = false;` on try 1,0.8112014453477868,1.0,345
Grupos.java,insert line 166: `int i = 0;` on try 0,0.7996389891696751,1.0,345
Grupos.java,insert line 317: `int min;` on try 0,0.8007213706041478,1.0,345
Grupos.java,insert line 360: `boolean debug = false;` on try 0,0.8,1.0,345
Grupos.java,"insert line 232: `int x, y;` on try 1",0.7985611510791367,1.0,345
Grupos.java,insert line 248: `int index = 0;` on try 0,0.7924528301886793,1.0,345
Grupos.java,"insert line 94: `int x, y;` on try 0",0.7874439461883408,1.0,345
Grupos.java,insert line 371: `double w;` on try 0,0.7777777777777778,1.0,345
Grupos.java,insert line 182: `boolean done = false;` on try 0,0.7735004476275739,1.0,345
Grupos.java,insert line 201: `boolean done = false;` on try 0,0.778175313059034,1.0,345
Grupos.java,insert line 250: `int max;` on try 0,0.7774798927613941,1.0,345
Grupos.java,insert line 357: `int index = 0;` on try 0,0.7678571428571429,1.0,345
Grupos.java,insert line 301: `int max;` on try 0,0.7511150758251561,1.0,345
Grupos.java,insert line 90: `int min;` on try 0,0.7344028520499108,1.0,345
Grupos.java,insert line 129: `int j = 0;` on try 0,0.730186999109528,1.0,345
Grupos.java,insert line 292: `int count = 0;` on try 0,0.7259786476868327,1.0,345
Grupos.java,insert line 15: `int count = 0;` on try 0,0.7146666666666667,1.0,345
Grupos.java,"insert line 358: `int x, y;` on try 0",0.7133984028393966,1.0,345
Grupos.java,"insert line 250: `int x, y;` on try 0",0.7121346324180691,1.0,345
Grupos.java,insert line 129: `int index = 0;` on try 0,0.695575221238938,1.0,345
Grupos.java,insert line 73: `double w;` on try 0,0.6931918656056587,1.0,345
